SRR22868375_1.fastq.gz	6228818660
SRR22868375_2.fastq.gz	6229271646
SRR22868376_1.fastq.gz	1809661674
SRR22868376_2.fastq.gz	1809775127
SRR22868377_1.fastq.gz	4830509122
SRR22868377_2.fastq.gz	4831928182
SRR22868378_1.fastq.gz	3321345493
SRR22868378_2.fastq.gz	3325619541
SRR22868379_1.fastq.gz	1990651811
SRR22868379_2.fastq.gz	1993666156
SRR22868380_1.fastq.gz	1840789278
SRR22868380_2.fastq.gz	1842519977
SRR22868381_1.fastq.gz	1793590739
SRR22868381_2.fastq.gz	1795053765
SRR22868382_1.fastq.gz	3433679079
SRR22868382_2.fastq.gz	3437439100
SRR22868383_1.fastq.gz	1972272343
SRR22868383_2.fastq.gz	1973634822
SRR22868384_1.fastq.gz	3784653752
SRR22868384_2.fastq.gz	3789513404
SRR22868385_1.fastq.gz	3204126771
SRR22868385_2.fastq.gz	3205842089
SRR22868386_1.fastq.gz	1811345872
SRR22868386_2.fastq.gz	1811545516
SRR22868387_1.fastq.gz	2007202281
SRR22868387_2.fastq.gz	2009662621
SRR22868388_1.fastq.gz	2069866528
SRR22868388_2.fastq.gz	2071450992
SRR22868389_1.fastq.gz	1803920231
SRR22868389_2.fastq.gz	1804578756
SRR22868390_1.fastq.gz	4096432213
SRR22868390_2.fastq.gz	4100328507
SRR22868391_1.fastq.gz	3229621693
SRR22868391_2.fastq.gz	3232645862
SRR22868392_1.fastq.gz	3800563712
SRR22868392_2.fastq.gz	3805963812
SRR22868393_1.fastq.gz	4109893420
SRR22868393_2.fastq.gz	4114386030
SRR22868394_1.fastq.gz	2306926182
SRR22868394_2.fastq.gz	2309236655
SRR22868395_1.fastq.gz	4445533883
SRR22868395_2.fastq.gz	4453252067
SRR22868396_1.fastq.gz	3917893288
SRR22868396_2.fastq.gz	3920803746
SRR22868397_1.fastq.gz	2035188947
SRR22868397_2.fastq.gz	2037299493
SRR22868398_1.fastq.gz	4013997200
SRR22868398_2.fastq.gz	4016778022
SRR22868399_1.fastq.gz	3304617980
SRR22868399_2.fastq.gz	3309687019
SRR22868400_1.fastq.gz	1677532651
SRR22868400_2.fastq.gz	1679070481
SRR22868401_1.fastq.gz	3246329228
SRR22868401_2.fastq.gz	3250611515
SRR22868402_1.fastq.gz	3544237652
SRR22868402_2.fastq.gz	3545009311
SRR22868403_1.fastq.gz	3609986420
SRR22868403_2.fastq.gz	3611593105
SRR22868404_1.fastq.gz	1732640500
SRR22868404_2.fastq.gz	1733770189
SRR22868405_1.fastq.gz	5946871093
SRR22868405_2.fastq.gz	5950805839
SRR22868406_1.fastq.gz	1923460113
SRR22868406_2.fastq.gz	1924705214
SRR22868407_1.fastq.gz	4741974179
SRR22868407_2.fastq.gz	4745320462
SRR22868408_1.fastq.gz	2050592855
SRR22868408_2.fastq.gz	2052563366
SRR22868409_1.fastq.gz	1872371349
SRR22868409_2.fastq.gz	1873560406
SRR22868410_1.fastq.gz	1698482682
SRR22868410_2.fastq.gz	1699880075
SRR22868411_1.fastq.gz	3509532194
SRR22868411_2.fastq.gz	3510653082
SRR22868412_1.fastq.gz	3378249031
SRR22868412_2.fastq.gz	3377904589
SRR22868413_1.fastq.gz	3546180899
SRR22868413_2.fastq.gz	3548440393
SRR22868414_1.fastq.gz	3323985335
SRR22868414_2.fastq.gz	3325924457
SRR22868415_1.fastq.gz	4159232755
SRR22868415_2.fastq.gz	4163777640
SRR22868416_1.fastq.gz	1793049727
SRR22868416_2.fastq.gz	1794607827
SRR22868417_1.fastq.gz	4616263143
SRR22868417_2.fastq.gz	4619021660
SRR22868418_1.fastq.gz	4050923162
SRR22868418_2.fastq.gz	4053990746
SRR22868419_1.fastq.gz	2307130123
SRR22868419_2.fastq.gz	2309070326
SRR22868420_1.fastq.gz	1889689202
SRR22868420_2.fastq.gz	1891037632
SRR22868421_1.fastq.gz	3413224837
SRR22868421_2.fastq.gz	3417413641
SRR22868422_1.fastq.gz	4355288437
SRR22868422_2.fastq.gz	4360557461
SRR22868423_1.fastq.gz	1986743027
SRR22868423_2.fastq.gz	1988825379
